id,subscription_info_id,user_id,subscription_start,subscription_end,deactivated_at,deactivated_by_id
4572,3,9103,24/1/2022 20:17,25/1/2023 20:17,,
4573,2,64399,21/10/2021 19:15,23/4/2022 20:15,,
4574,2,7801,21/10/2021 19:37,23/4/2022 20:37,,
4576,3,68949,21/10/2021 20:19,22/10/2022 21:19,,
4578,3,8884,22/10/2021 07:43,23/10/2022 08:43,,
4583,3,45855,22/11/2021 15:48,23/11/2022 15:48,,
4585,3,7661,16/11/2021 09:48,17/11/2022 09:48,,
4587,3,35472,22/10/2021 12:40,23/10/2022 13:40,,
4590,3,18612,22/10/2021 15:55,23/10/2022 16:55,,
4591,3,97749,22/10/2021 16:00,23/10/2022 17:00,,
4595,2,33327,22/10/2021 17:06,24/4/2022 18:06,,
4596,3,10069,13/3/2022 12:44,14/3/2023 12:44,,
4598,3,44363,22/10/2021 17:51,23/10/2022 18:51,,
4605,3,15118,23/10/2021 08:32,24/10/2022 09:32,,
4606,3,41541,22/12/2021 13:05,23/12/2022 13:05,,
4607,3,56005,28/10/2021 10:23,29/10/2022 11:23,,
4609,2,54841,23/10/2021 11:39,25/4/2022 12:39,,
4610,3,46819,23/10/2021 13:52,24/10/2022 14:52,,
4611,3,90224,23/10/2021 15:07,24/10/2022 16:07,,
4613,3,45582,11/11/2021 16:25,12/11/2022 16:25,,
4615,3,8822,23/10/2021 16:58,24/10/2022 17:58,,
4616,2,27831,23/10/2021 17:16,25/4/2022 18:16,,
4618,2,60299,23/10/2021 18:37,25/4/2022 19:37,,
4625,3,11364,20/2/2022 09:14,21/2/2023 09:14,,
4629,3,27272,24/10/2021 13:27,25/10/2022 14:27,,
4630,3,53064,24/10/2021 17:49,25/10/2022 18:49,,
4633,2,52292,24/10/2021 19:42,26/4/2022 20:42,,
4636,2,31362,24/10/2021 22:02,26/4/2022 23:02,,
4637,2,9059,25/10/2021 07:53,27/4/2022 08:53,,
4638,2,10772,25/10/2021 09:29,27/4/2022 10:29,,
4639,2,25586,25/10/2021 10:12,27/4/2022 11:12,,
4641,3,28443,10/12/2021 14:51,11/12/2022 14:51,,
4644,3,32213,25/10/2021 18:39,26/10/2022 19:39,,
4646,2,40910,25/10/2021 20:04,27/4/2022 21:04,,
4647,3,21752,25/10/2021 20:07,26/10/2022 21:07,,
4649,2,46953,25/10/2021 20:14,27/4/2022 21:14,,
4650,2,46979,25/10/2021 20:35,27/4/2022 21:35,,
4651,3,10017,20/3/2022 18:17,21/3/2023 18:17,,
4654,2,64302,26/10/2021 09:06,28/4/2022 10:06,,
4655,3,25457,26/10/2021 09:56,27/10/2022 10:56,,
4660,3,39633,26/10/2021 13:33,27/10/2022 14:33,,
4661,2,66678,26/10/2021 13:56,28/4/2022 14:56,,
4663,3,101972,26/10/2021 14:41,27/10/2022 15:41,,
4666,2,7819,30/12/2021 17:41,2/7/2022 18:41,,
4673,2,83974,26/10/2021 18:30,28/4/2022 19:30,,
4674,2,19203,26/10/2021 18:38,28/4/2022 19:38,,
4677,3,71667,29/11/2021 15:53,30/11/2022 15:53,,
4678,2,64776,27/10/2021 07:23,29/4/2022 08:23,,
4682,3,56986,13/12/2021 13:22,14/12/2022 13:22,,
4684,3,28637,27/10/2021 09:17,28/10/2022 10:17,,
4686,3,94328,27/10/2021 09:48,28/10/2022 10:48,,
4687,3,7945,16/11/2021 15:23,17/11/2022 15:23,,
4690,2,28532,27/10/2021 11:34,29/4/2022 12:34,,
4691,3,91472,27/10/2021 13:28,28/10/2022 14:28,,
4692,3,67014,27/10/2021 13:51,28/10/2022 14:51,,
4695,2,81446,27/10/2021 15:53,29/4/2022 16:53,,
4701,3,45203,27/10/2021 18:50,28/10/2022 19:50,,
4702,2,14260,27/10/2021 19:37,29/4/2022 20:37,,
4703,2,25390,12/5/2022 22:29,12/11/2022 21:29,,
4704,2,18593,27/10/2021 19:51,29/4/2022 20:51,,
4709,2,86289,28/10/2021 09:29,30/4/2022 10:29,,
4712,3,100238,28/10/2021 11:15,29/10/2022 12:15,,
4713,2,103979,29/10/2021 20:53,1/5/2022 21:53,,
4717,2,66386,1/11/2021 18:49,4/5/2022 19:49,,
4718,2,9312,4/11/2021 21:11,7/5/2022 22:11,,
4719,3,68786,7/11/2021 15:58,8/11/2022 15:58,,
4723,2,57564,8/11/2021 18:04,11/5/2022 19:04,,
4724,3,55947,10/11/2021 11:24,11/11/2022 11:24,,
4725,3,107452,12/11/2021 20:30,13/11/2022 20:30,,
4726,2,69766,13/11/2021 10:00,16/5/2022 11:00,,
4730,3,74488,16/11/2021 09:50,17/11/2022 09:50,,
4735,2,44660,18/11/2021 17:34,21/5/2022 18:34,,
4739,2,44169,18/11/2021 21:59,21/5/2022 22:59,,
4740,2,11675,18/11/2021 22:02,21/5/2022 23:02,,
4741,3,22079,19/11/2021 08:30,20/11/2022 08:30,,
4742,2,21571,19/11/2021 09:07,22/5/2022 10:07,,
4743,3,58753,19/11/2021 10:30,20/11/2022 10:30,,
4746,2,71540,19/11/2021 14:00,22/5/2022 15:00,,
4747,3,45326,19/11/2021 14:33,20/11/2022 14:33,,
4748,3,71614,4/12/2021 18:39,5/12/2022 18:39,,
4750,2,10976,19/11/2021 17:35,22/5/2022 18:35,,
4751,3,47734,19/11/2021 18:02,20/11/2022 18:02,,
4756,2,13613,20/11/2021 08:40,23/5/2022 09:40,,
4760,2,97027,20/11/2021 09:32,23/5/2022 10:32,,
4763,2,52703,20/11/2021 10:31,23/5/2022 11:31,,
4764,2,110044,20/11/2021 13:12,23/5/2022 14:12,,
4767,3,69661,20/11/2021 15:32,21/11/2022 15:32,,
4770,3,58723,20/11/2021 19:06,21/11/2022 19:06,,
4771,2,38772,20/11/2021 19:11,23/5/2022 20:11,,
4774,2,110578,20/11/2021 20:55,23/5/2022 21:55,,
4775,3,30194,25/11/2021 07:14,26/11/2022 07:14,,
4778,3,66910,21/11/2021 15:42,22/11/2022 15:42,,
4781,3,36477,22/11/2021 10:04,23/11/2022 10:04,,
4782,3,76222,22/11/2021 10:20,23/11/2022 10:20,,
4787,3,22506,22/2/2022 18:42,23/2/2023 18:42,,
4797,2,28620,23/11/2021 11:28,26/5/2022 12:28,,
4802,3,11279,13/2/2022 20:18,14/2/2023 20:18,,
4805,3,45156,24/12/2021 19:21,25/12/2022 19:21,,
4806,2,109375,24/11/2021 16:42,27/5/2022 17:42,,
4807,2,18546,22/1/2022 11:33,25/7/2022 12:33,,
4812,3,16784,24/11/2021 20:33,25/11/2022 20:33,,
4813,3,42524,25/11/2021 09:42,26/11/2022 09:42,,
4815,3,52243,25/11/2021 10:37,26/11/2022 10:37,,
4816,3,33572,25/11/2021 10:39,26/11/2022 10:39,,
4820,2,27287,3/12/2021 17:18,5/6/2022 18:18,,
4821,2,44571,5/12/2021 10:40,7/6/2022 11:40,,
4822,2,62659,5/12/2021 19:38,7/6/2022 20:38,,
4824,2,19115,7/12/2021 19:59,9/6/2022 20:59,,
4832,2,81178,16/12/2021 16:29,18/6/2022 17:29,,
4833,3,64105,17/2/2022 17:46,18/2/2023 17:46,,
4835,3,72915,16/12/2021 18:40,17/12/2022 18:40,,
4836,3,28081,13/1/2022 20:36,14/1/2023 20:36,,
4837,3,44418,16/12/2021 20:27,17/12/2022 20:27,,
4840,2,85209,17/12/2021 11:21,19/6/2022 12:21,,
4841,3,70773,20/1/2022 16:00,21/1/2023 16:00,,
4843,2,22977,19/2/2022 19:42,22/8/2022 20:42,,
4846,2,29109,17/12/2021 20:16,19/6/2022 21:16,,
4847,3,28827,17/12/2021 20:57,18/12/2022 20:57,,
4848,2,19345,17/12/2021 21:49,19/6/2022 22:49,,
4853,3,46005,18/12/2021 16:10,19/12/2022 16:10,,
4862,3,57815,31/12/2021 13:41,1/1/2023 13:41,,
4867,2,52845,20/12/2021 08:32,22/6/2022 09:32,,
4868,2,106967,20/12/2021 09:32,22/6/2022 10:32,,
4871,3,12560,21/12/2021 18:04,22/12/2022 18:04,,
4872,2,34883,21/12/2021 21:14,23/6/2022 22:14,,
4875,3,47648,18/3/2022 10:01,19/3/2023 10:01,,
4876,2,29953,22/12/2021 15:17,24/6/2022 16:17,,
4879,2,23407,22/1/2022 22:25,25/7/2022 23:25,,
4881,3,16263,23/1/2022 14:57,24/1/2023 14:57,,
4882,3,36972,23/2/2022 09:56,24/2/2023 09:56,,
4883,3,61705,20/1/2022 08:45,21/1/2023 08:45,,
4887,3,54390,28/12/2021 17:33,29/12/2022 17:33,,
4888,2,59328,29/12/2021 15:24,1/7/2022 16:24,,
4890,2,70152,4/1/2022 11:00,7/7/2022 12:00,,
4893,3,32959,7/1/2022 20:09,8/1/2023 20:09,,
4895,3,15449,8/1/2022 14:03,9/1/2023 14:03,,
4896,2,29657,9/1/2022 12:40,12/7/2022 13:40,,
4897,2,86384,11/1/2022 18:44,14/7/2022 19:44,,
4898,2,87644,30/1/2022 20:51,2/8/2022 21:51,,
4899,2,40811,19/3/2022 11:50,19/9/2022 12:50,,
4900,3,23466,13/1/2022 13:37,14/1/2023 13:37,,
4901,3,47220,23/1/2022 19:33,24/1/2023 19:33,,
4903,3,26972,31/1/2022 12:36,1/2/2023 12:36,,
4905,3,13371,24/1/2022 10:44,25/1/2023 10:44,,
4906,3,29960,20/1/2022 18:50,21/1/2023 18:50,,
4907,2,38230,18/3/2022 19:57,18/9/2022 20:57,,
4909,2,44277,13/1/2022 22:54,16/7/2022 23:54,,
4910,3,43204,13/3/2022 19:56,14/3/2023 19:56,,
4913,2,20162,31/1/2022 14:03,3/8/2022 15:03,,
4914,3,10351,23/1/2022 14:34,24/1/2023 14:34,,
4915,3,18263,24/7/2022 11:17,25/7/2023 11:17,,
4916,3,20365,14/1/2022 13:59,15/1/2023 13:59,,
4917,3,9125,29/1/2022 15:10,30/1/2023 15:10,,
4918,3,59930,14/1/2022 18:51,15/1/2023 18:51,,
4919,3,67556,14/1/2022 19:38,15/1/2023 19:38,,
4920,3,41518,14/1/2022 19:46,15/1/2023 19:46,,
4924,3,26023,25/1/2023 15:51,26/1/2024 15:51,,
4925,2,23877,13/2/2022 13:09,16/8/2022 14:09,,
4926,3,49501,15/1/2022 11:59,16/1/2023 11:59,,
4928,3,23969,15/1/2022 16:00,16/1/2023 16:00,,
4931,2,59729,7/7/2022 21:00,7/1/2023 20:00,,
4934,3,24273,10/4/2022 19:48,11/4/2023 19:48,,
4938,2,48982,16/1/2022 11:06,19/7/2022 12:06,,
4942,3,38439,6/5/2022 14:27,7/5/2023 14:27,,
4945,2,15633,16/1/2022 14:37,19/7/2022 15:37,,
4947,3,22050,22/1/2022 16:56,23/1/2023 16:56,,
4948,3,60663,19/1/2022 13:19,20/1/2023 13:19,,
4950,3,8275,16/1/2022 17:43,17/1/2023 17:43,,
4951,3,120121,16/1/2022 18:00,17/1/2023 18:00,,
4954,3,49072,10/5/2022 09:01,11/5/2023 09:01,,
4955,3,79749,17/1/2022 10:08,18/1/2023 10:08,,
4956,2,29218,26/1/2022 20:42,29/7/2022 21:42,,
4960,3,35912,25/1/2022 22:01,26/1/2023 22:01,,
4962,2,74608,24/1/2022 15:57,27/7/2022 16:57,,
4963,3,70090,17/1/2022 19:02,18/1/2023 19:02,,
4964,3,24060,4/7/2022 08:29,5/7/2023 08:29,,
4965,3,67992,20/1/2022 11:54,21/1/2023 11:54,,
4966,2,64816,24/1/2022 21:26,27/7/2022 22:26,,
4970,3,21622,23/1/2022 11:57,24/1/2023 11:57,,
4973,2,38699,24/1/2022 14:27,27/7/2022 15:27,,
4975,2,82031,18/1/2022 12:32,21/7/2022 13:32,,
4977,3,81016,21/1/2022 14:33,22/1/2023 14:33,,
4983,3,11591,20/1/2022 14:06,21/1/2023 14:06,,
4984,2,52949,19/1/2022 12:14,22/7/2022 13:14,,
4987,2,23787,21/1/2022 08:52,24/7/2022 09:52,,
4988,2,69838,24/1/2022 16:43,27/7/2022 17:43,,
4989,3,8506,24/1/2022 18:04,25/1/2023 18:04,,
4990,2,29598,25/1/2022 09:07,28/7/2022 10:07,,
4991,2,62584,25/1/2022 18:02,28/7/2022 19:02,,
4992,3,50457,27/1/2022 15:14,28/1/2023 15:14,,
4993,2,59170,27/1/2022 17:07,30/7/2022 18:07,,
4995,3,35301,27/1/2022 20:27,28/1/2023 20:27,,
4996,3,125538,28/1/2022 20:32,29/1/2023 20:32,,
4997,3,84672,30/1/2022 09:43,31/1/2023 09:43,,
4999,3,40813,30/1/2022 18:42,31/1/2023 18:42,,
5000,3,46259,30/1/2022 20:32,31/1/2023 20:32,,
5001,2,61216,31/1/2022 10:06,3/8/2022 11:06,,
5002,2,59291,31/1/2022 12:27,3/8/2022 13:27,,
5008,2,36154,7/2/2022 12:51,10/8/2022 13:51,,
5011,2,37049,9/2/2022 14:51,12/8/2022 15:51,,
5012,3,20089,9/2/2022 16:50,10/2/2023 16:50,,
5013,3,40691,9/2/2022 18:44,10/2/2023 18:44,,
5014,2,100324,9/2/2022 22:32,12/8/2022 23:32,,
5015,2,34126,10/2/2022 09:07,13/8/2022 10:07,,
5016,2,16732,9/3/2022 09:04,9/9/2022 10:04,,
5018,3,21378,18/2/2022 18:57,19/2/2023 18:57,,
5020,2,9236,10/2/2022 15:38,13/8/2022 16:38,,
5021,2,13169,10/2/2022 16:31,13/8/2022 17:31,,
5023,2,35883,10/2/2022 17:11,13/8/2022 18:11,,
5024,2,16632,10/2/2022 18:21,13/8/2022 19:21,,
5030,3,8955,28/2/2022 17:55,1/3/2023 17:55,,
5032,3,10705,19/2/2022 21:31,20/2/2023 21:31,,
5035,3,7529,19/2/2022 19:56,20/2/2023 19:56,,
5037,2,10005,12/2/2022 20:13,15/8/2022 21:13,,
5038,2,87738,20/2/2022 12:36,23/8/2022 13:36,,
5040,2,61365,22/3/2022 08:12,22/9/2022 09:12,,
5041,2,72901,13/2/2022 08:17,16/8/2022 09:17,,
5042,3,49250,20/3/2022 16:29,21/3/2023 16:29,,
5043,3,48584,13/2/2022 10:01,14/2/2023 10:01,,
5044,2,73273,21/3/2022 13:13,21/9/2022 14:13,,
5045,3,69488,13/2/2022 14:41,14/2/2023 14:41,,
5046,3,30015,30/4/2022 11:42,1/5/2023 11:42,,
5048,3,62972,16/2/2022 14:59,17/2/2023 14:59,,
5049,2,43839,13/2/2022 17:06,16/8/2022 18:06,,
5052,3,54599,13/2/2022 19:24,14/2/2023 19:24,,
5053,2,96456,13/2/2022 19:34,16/8/2022 20:34,,
5055,3,55972,13/2/2022 20:27,14/2/2023 20:27,,
5056,3,21545,22/2/2022 17:43,23/2/2023 17:43,,
5061,2,39201,14/2/2022 15:29,17/8/2022 16:29,,
5063,2,28277,21/3/2022 07:55,21/9/2022 08:55,,
5065,3,17160,12/5/2022 13:06,13/5/2023 13:06,,
5068,3,41742,18/3/2022 17:24,19/3/2023 17:24,,
5072,2,55151,15/2/2022 15:14,18/8/2022 16:14,,
5077,3,92905,16/2/2022 08:45,17/2/2023 08:45,,
5078,2,24678,16/2/2022 10:04,19/8/2022 11:04,,
5079,2,52603,9/3/2022 08:51,9/9/2022 09:51,,
5083,3,26489,16/2/2022 13:00,17/2/2023 13:00,,
5084,3,29563,19/2/2022 11:21,20/2/2023 11:21,,
5086,3,50979,16/2/2022 14:52,17/2/2023 14:52,,
5089,2,47600,16/2/2022 17:40,19/8/2022 18:40,,
5091,3,8024,16/2/2022 19:27,17/2/2023 19:27,,
5092,3,27959,18/2/2022 22:14,19/2/2023 22:14,,
5095,3,41625,19/2/2022 09:07,20/2/2023 09:07,,
5098,2,129531,19/2/2022 18:43,22/8/2022 19:43,,
5099,2,29762,21/2/2022 10:09,24/8/2022 11:09,,
5100,3,11670,22/2/2022 20:32,23/2/2023 20:32,,
5102,2,72858,5/3/2022 07:35,5/9/2022 08:35,,
5103,2,10616,26/2/2022 18:39,29/8/2022 19:39,,
5106,2,26442,5/3/2022 18:31,5/9/2022 19:31,,
5107,2,15497,3/3/2022 18:25,3/9/2022 19:25,,
5108,2,29549,4/3/2022 18:25,4/9/2022 19:25,,
5109,2,38015,5/3/2022 19:19,5/9/2022 20:19,,
5110,3,89050,7/3/2022 16:36,8/3/2023 16:36,,
5112,3,39582,17/3/2022 16:28,18/3/2023 16:28,,
5113,3,8282,19/3/2022 19:53,20/3/2023 19:53,,
5116,3,9676,10/3/2022 13:30,11/3/2023 13:30,,
5126,2,23310,10/3/2022 18:04,10/9/2022 19:04,,
5127,2,100753,10/3/2022 18:16,10/9/2022 19:16,,
5129,2,52002,11/3/2022 10:05,11/9/2022 11:05,,
5130,2,113792,11/3/2022 10:27,11/9/2022 11:27,,
5131,2,15269,11/3/2022 10:52,11/9/2022 11:52,,
5132,3,83330,17/4/2022 11:13,18/4/2023 11:13,,
5134,2,38686,21/3/2022 10:34,21/9/2022 11:34,,
5137,2,87974,11/3/2022 18:49,11/9/2022 19:49,,
5139,3,43704,19/4/2022 20:38,20/4/2023 20:38,,
5143,3,7939,23/7/2022 06:47,24/7/2023 06:47,,
5145,3,9966,18/3/2022 18:55,19/3/2023 18:55,,
5151,3,7545,22/3/2022 18:31,23/3/2023 18:31,,
5154,2,17335,13/3/2022 09:11,13/9/2022 10:11,,
5156,3,26284,13/3/2022 11:03,14/3/2023 11:03,,
5162,3,63555,13/3/2022 13:28,14/3/2023 13:28,,
5171,2,134693,14/3/2022 13:11,14/9/2022 14:11,,
5172,2,20482,14/3/2022 14:00,14/9/2022 15:00,,
5178,3,47552,18/3/2022 11:39,19/3/2023 11:39,,
5181,3,22372,15/3/2022 13:25,16/3/2023 13:25,,
5185,3,75441,18/3/2022 14:41,19/3/2023 14:41,,
5187,2,46663,15/3/2022 20:06,15/9/2022 21:06,,
5188,3,16519,9/5/2022 15:48,10/5/2023 15:48,,
5191,3,52219,19/3/2022 17:59,20/3/2023 17:59,,
5192,2,96574,16/3/2022 14:07,16/9/2022 15:07,,
5193,2,18825,16/3/2022 14:48,16/9/2022 15:48,,
5196,2,9629,23/3/2022 07:49,23/9/2022 08:49,,
5200,3,42154,16/4/2022 20:13,17/4/2023 20:13,,
5204,3,9336,20/3/2022 14:42,21/3/2023 14:42,,
5205,3,109781,21/3/2022 12:26,22/3/2023 12:26,,
5206,3,86942,26/3/2022 13:08,27/3/2023 14:08,,
5208,3,58524,31/3/2022 15:52,1/4/2023 15:52,,
5210,3,91424,24/3/2022 17:00,25/3/2023 17:00,,
5211,2,64766,25/3/2022 03:29,25/9/2022 04:29,,
5214,2,122941,27/3/2022 11:06,27/9/2022 11:06,,
5218,3,73047,5/4/2022 13:16,6/4/2023 13:16,,
5219,3,9277,2/4/2022 15:09,3/4/2023 15:09,,
5221,2,8368,5/4/2022 09:29,6/10/2022 09:29,,
5225,3,10940,6/2/2025 13:36,7/2/2026 13:36,,
5228,3,19833,9/5/2022 19:24,10/5/2023 19:24,,
5241,3,64835,7/4/2022 20:45,8/4/2023 20:45,,
5242,2,9505,13/5/2022 14:48,13/11/2022 13:48,,
5243,2,71732,8/4/2022 08:00,9/10/2022 08:00,,
5244,3,24273,11/4/2023 19:48,11/4/2024 18:48,,
5248,3,52845,22/6/2022 09:32,23/6/2023 09:32,,
5257,3,30385,8/4/2022 16:00,9/4/2023 16:00,,
5258,3,22072,8/4/2022 16:49,9/4/2023 16:49,,
5265,3,74922,18/4/2022 20:27,19/4/2023 20:27,,
5266,2,29109,19/6/2022 21:16,20/12/2022 20:16,,
5267,3,16545,8/4/2022 20:07,9/4/2023 20:07,,
5268,2,70390,8/4/2022 20:10,9/10/2022 20:10,,
5269,3,61928,8/4/2022 20:27,9/4/2023 20:27,,
5276,2,86252,9/4/2022 09:47,10/10/2022 09:47,,
5278,3,109591,9/4/2022 10:04,10/4/2023 10:04,,
5279,2,45725,9/4/2022 10:23,10/10/2022 10:23,,
5282,2,56634,9/4/2022 11:06,10/10/2022 11:06,,
5288,3,30213,9/5/2022 19:31,10/5/2023 19:31,,
5293,3,95845,4/7/2022 08:57,5/7/2023 08:57,,
5294,2,110684,10/4/2022 10:10,11/10/2022 10:10,,
5296,3,11610,10/4/2022 11:08,11/4/2023 11:08,,
5302,2,20311,23/4/2022 18:04,24/10/2022 18:04,,
5305,2,131817,11/4/2022 12:02,12/10/2022 12:02,,
5306,2,135836,11/4/2022 12:06,12/10/2022 12:06,,
5308,3,19486,11/4/2022 12:11,12/4/2023 12:11,,
5309,3,9500,3/7/2022 13:00,4/7/2023 13:00,,
5310,2,36319,11/4/2022 13:21,12/10/2022 13:21,,
5316,2,85283,11/4/2022 17:06,12/10/2022 17:06,,
5318,2,18546,25/7/2022 12:33,25/1/2023 11:33,,
5319,3,8359,14/5/2022 20:01,15/5/2023 20:01,,
5324,3,7819,2/7/2022 18:41,3/7/2023 18:41,,
5325,2,9888,23/4/2022 14:42,24/10/2022 14:42,,
5326,3,41612,16/5/2022 12:05,17/5/2023 12:05,,
5328,3,39175,12/4/2022 10:43,13/4/2023 10:43,,
5331,2,69793,12/4/2022 14:04,13/10/2022 14:04,,
5333,3,45748,20/4/2022 13:11,21/4/2023 13:11,,
5336,3,62514,22/4/2022 08:56,23/4/2023 08:56,,
5338,2,58443,20/4/2022 11:37,21/10/2022 11:37,,
5342,2,25390,12/11/2022 21:29,15/5/2023 22:29,,
5345,3,50657,12/4/2022 21:55,13/4/2023 21:55,,
5347,3,58470,12/4/2022 22:13,13/4/2023 22:13,,
5348,3,91893,12/4/2022 23:39,13/4/2023 23:39,,
5349,2,64776,29/4/2022 08:23,30/10/2022 07:23,,
5350,3,54064,13/4/2022 09:15,14/4/2023 09:15,,
5353,3,60984,13/4/2022 10:27,14/4/2023 10:27,,
5354,3,62149,13/4/2022 10:34,14/4/2023 10:34,,
5359,2,121539,13/4/2022 11:18,14/10/2022 11:18,,
5365,2,29375,13/4/2022 13:16,14/10/2022 13:16,,
5368,3,58022,18/4/2022 12:20,19/4/2023 12:20,,
5371,3,39570,13/4/2022 18:09,14/4/2023 18:09,,
5378,2,7801,23/4/2022 20:37,24/10/2022 20:37,,
5379,2,124620,13/4/2022 20:05,14/10/2022 20:05,,
5380,2,81342,13/4/2022 20:05,14/10/2022 20:05,,
5381,2,46696,13/4/2022 20:09,14/10/2022 20:09,,
5384,2,33817,14/4/2022 09:23,15/10/2022 09:23,,
5385,3,40935,16/4/2022 09:51,17/4/2023 09:51,,
5389,2,31061,14/4/2022 11:54,15/10/2022 11:54,,
5392,3,72259,15/4/2022 08:57,16/4/2023 08:57,,
5394,2,55972,14/2/2023 20:27,17/8/2023 21:27,,
5395,2,101716,17/4/2022 12:14,18/10/2022 12:14,,
5398,3,66487,22/4/2022 10:10,23/4/2023 10:10,,
5400,3,48444,26/4/2022 10:02,27/4/2023 10:02,,
5401,2,25586,27/4/2022 18:46,28/10/2022 18:46,,
5402,2,9312,7/5/2022 22:11,7/11/2022 21:11,,
5404,2,14260,29/4/2022 20:37,30/10/2022 19:37,,
5405,2,64187,30/4/2022 10:31,31/10/2022 09:31,,
5406,2,33327,30/4/2022 14:20,31/10/2022 13:20,,
5407,3,63435,30/4/2022 20:25,1/5/2023 20:25,,
5410,2,44038,4/5/2022 13:00,4/11/2022 12:00,,
5414,2,102730,6/5/2022 12:22,6/11/2022 11:22,,
5417,3,42235,8/5/2022 14:44,9/5/2022 17:50,9/5/2022 14:50,96171
5418,3,94572,10/5/2022 12:05,11/5/2023 12:05,,
5419,3,37739,9/5/2022 19:51,10/5/2023 19:51,,
5421,3,8600,14/5/2022 12:22,15/5/2023 12:22,,
5422,2,69766,16/5/2022 11:00,16/11/2022 10:00,,
5426,3,39165,18/5/2022 10:39,19/5/2023 10:39,,
5427,2,31362,18/5/2022 11:31,18/11/2022 10:31,,
5428,3,39753,18/5/2022 11:39,19/5/2023 11:39,,
5429,2,44169,21/5/2022 22:59,21/11/2022 21:59,,
5430,2,8670,18/5/2022 14:31,18/11/2022 13:31,,
5432,2,18215,18/5/2022 18:03,18/11/2022 17:03,,
5433,2,46979,18/5/2022 18:34,18/11/2022 17:34,,
5434,3,20517,18/5/2022 19:33,19/5/2023 19:33,,
5435,3,21899,18/5/2022 20:24,19/5/2023 20:24,,
5437,3,8231,18/5/2022 20:30,19/5/2023 20:30,,
5438,2,24173,18/5/2022 20:41,18/11/2022 19:41,,
5439,2,57564,18/5/2022 20:53,18/11/2022 19:53,,
5443,2,54841,19/5/2022 11:08,19/11/2022 10:08,,
5444,3,96602,19/5/2022 14:05,20/5/2023 14:05,,
5447,2,10940,7/2/2026 13:36,10/8/2026 13:36,,
5448,3,143709,19/5/2022 15:02,20/5/2023 15:02,,
5452,2,44660,21/5/2022 18:34,21/11/2022 17:34,,
5457,2,20522,20/5/2022 10:11,20/11/2022 09:11,,
5458,2,47916,20/5/2022 14:06,20/11/2022 13:06,,
5460,3,47917,20/5/2022 14:15,21/5/2023 14:15,,
5462,3,59635,20/5/2022 19:08,21/5/2023 19:08,,
5464,2,125956,20/5/2022 20:26,20/11/2022 19:26,,
5468,2,29501,21/5/2022 10:51,21/11/2022 09:51,,
5470,2,143726,21/5/2022 14:51,21/11/2022 13:51,,
5473,3,69381,21/5/2022 18:02,22/5/2023 18:02,,
5474,3,49505,21/5/2022 18:12,22/5/2023 18:12,,
5475,3,86705,21/5/2022 18:43,22/5/2023 18:43,,
5476,3,34827,9/7/2022 21:46,10/7/2023 21:46,,
5477,2,27831,22/5/2022 10:11,22/11/2022 09:11,,
5479,3,41357,22/5/2022 11:00,23/5/2023 11:00,,
5480,2,97027,23/5/2022 10:32,23/11/2022 09:32,,
5482,2,49573,22/5/2022 13:51,22/11/2022 12:51,,
5485,2,63077,22/5/2022 16:58,22/11/2022 15:58,,
5486,2,82557,22/5/2022 19:07,22/11/2022 18:07,,
5489,2,55889,23/5/2022 18:35,23/11/2022 17:35,,
5491,3,18609,24/5/2022 09:09,25/5/2023 09:09,,
5493,2,19203,24/5/2022 09:46,24/11/2022 08:46,,
5495,3,42098,27/5/2022 20:17,28/5/2023 20:17,,
5498,3,118551,25/5/2022 08:34,26/5/2023 08:34,,
5499,2,40498,25/5/2022 09:12,25/11/2022 08:12,,
5501,3,110578,25/5/2022 12:37,25/5/2022 13:30,25/5/2022 10:30,128513
5502,3,16159,3/6/2022 11:24,4/6/2023 11:24,,
5504,2,31943,29/5/2022 11:43,29/11/2022 10:43,,
5505,3,55126,30/5/2022 11:41,31/5/2023 11:41,,
5508,2,109375,2/6/2022 20:32,3/12/2022 19:32,,
5509,2,44571,7/6/2022 11:40,8/12/2022 10:40,,
5512,2,67225,7/6/2022 12:52,8/12/2022 11:52,,
5513,2,19115,9/6/2022 20:59,10/12/2022 19:59,,
5514,2,51366,11/6/2022 21:49,12/12/2022 20:49,,
5515,2,117587,9/6/2022 20:18,10/12/2022 19:18,,
5516,2,42235,11/6/2022 20:21,12/12/2022 19:21,,
5518,3,8127,13/6/2022 11:14,14/6/2023 11:14,,
5519,3,34635,14/6/2022 17:10,15/6/2023 17:10,,
5521,2,28620,15/6/2022 18:03,16/12/2022 17:03,,
5522,3,27604,17/6/2022 12:33,18/6/2023 12:33,,
5524,3,54054,30/6/2022 16:29,1/7/2023 16:29,,
5525,3,85209,21/6/2022 18:36,22/6/2023 18:36,,
5526,2,9168,21/6/2022 22:00,22/12/2022 21:00,,
5529,2,7804,22/6/2022 17:14,23/12/2022 16:14,,
5530,2,38230,18/9/2022 20:57,21/3/2023 19:57,,
5533,2,11675,22/6/2022 19:53,23/12/2022 18:53,,
5534,3,110578,22/6/2022 21:00,23/6/2023 21:00,,
5538,2,136413,23/6/2022 09:55,24/12/2022 08:55,,
5539,2,40768,23/6/2022 11:13,24/12/2022 10:13,,
5540,2,11325,23/6/2022 13:11,24/12/2022 12:11,,
5541,2,81446,23/6/2022 13:27,24/12/2022 12:27,,
