id,created_at,is_by_new_user,last_payment_total_price,last_payment_total_price_eur,total_pharmacy,total_pharmacy_eur,user_id,status_finished_at,shipping_date,time_slot_start,time_slot_end
2850347,31/8/2023 13:30,0,48.49,24.8,0,0,95152,31/8/2023 15:05,31/8/2023,1500,1600
2850350,31/8/2023 13:31,0,8.84,4.52,0,0,45182,31/8/2023 16:33,31/8/2023,1600,1700
2850906,31/8/2023 16:39,0,10.59,5.42,0,0,25444,31/8/2023 19:48,31/8/2023,1900,2000
2854330,2/9/2023 09:40,0,11.81,6.04,0,0,9125,2/9/2023 16:56,2/9/2023,1700,1800
2854990,2/9/2023 13:40,0,3.63,1.86,0,0,92035,2/9/2023 15:51,2/9/2023,1600,1700
2855909,2/9/2023 20:14,0,159.12,81.36,0,0,113841,3/9/2023 09:44,3/9/2023,900,1000
2856096,2/9/2023 22:25,0,48.15,24.62,0,0,120533,3/9/2023 10:36,3/9/2023,1100,1200
2856251,3/9/2023 00:32,0,70.8,36.2,0,0,23363,3/9/2023 11:29,3/9/2023,1200,1300
2856189,2/9/2023 23:32,0,5.6,2.87,0,0,65889,3/9/2023 09:57,3/9/2023,1000,1100
2856519,3/9/2023 09:29,0,7.38,3.77,0,0,112729,3/9/2023 12:11,3/9/2023,1100,1200
2857057,3/9/2023 12:32,0,6.31,3.23,0,0,48103,3/9/2023 21:59,3/9/2023,2200,2300
2857903,3/9/2023 17:09,0,8.41,4.3,0,0,156117,3/9/2023 19:46,3/9/2023,1900,2000
2858616,4/9/2023 05:06,0,2.58,1.32,0,0,24678,4/9/2023 14:15,4/9/2023,1400,1500
2861032,4/9/2023 20:57,0,35.7,18.26,0,0,76154,5/9/2023 08:32,5/9/2023,800,900
2859568,4/9/2023 12:48,0,12.2,6.24,0,0,48034,4/9/2023 15:33,4/9/2023,1500,1600
2859820,4/9/2023 13:57,0,1.89,0.97,0,0,69755,4/9/2023 15:46,4/9/2023,1600,1700
2866002,7/9/2023 07:20,0,0,0,0,0,157077,7/9/2023 09:37,7/9/2023,800,900
2860736,4/9/2023 18:06,0,12.15,6.22,0,0,147613,4/9/2023 20:43,4/9/2023,2000,2100
2860696,4/9/2023 17:54,0,14.24,7.28,0,0,110551,4/9/2023 20:29,4/9/2023,2100,2200
2861379,5/9/2023 04:26,0,20.54,10.5,0,0,20910,5/9/2023 09:19,5/9/2023,900,1000
2861441,5/9/2023 07:55,0,7.67,3.92,0,0,66973,5/9/2023 11:04,5/9/2023,1100,1200
2861521,5/9/2023 08:52,0,7.87,4.03,0,0,85150,5/9/2023 16:15,5/9/2023,1400,1500
2862219,5/9/2023 12:49,0,13.78,7.05,0,0,193172,5/9/2023 14:57,5/9/2023,1500,1600
2862466,5/9/2023 14:15,0,10.64,5.44,0,0,19516,5/9/2023 17:42,5/9/2023,1700,1800
2863225,5/9/2023 19:04,0,44.87,22.95,0,0,94239,5/9/2023 20:24,5/9/2023,2100,2200
2912658,25/9/2023 16:37,0,0,0,0,0,27374,25/9/2023 20:52,25/9/2023,2000,2100
2867005,7/9/2023 14:06,0,28.37,14.5,0,0,105466,7/9/2023 19:32,7/9/2023,1900,2000
2866807,7/9/2023 13:07,0,5.12,2.61,0,0,29688,7/9/2023 19:08,7/9/2023,1900,2000
2868005,7/9/2023 21:02,0,20.34,10.4,0,0,45125,8/9/2023 08:58,8/9/2023,800,900
2868073,7/9/2023 21:38,0,97.72,49.96,0,0,168114,8/9/2023 09:12,8/9/2023,900,1000
2868691,8/9/2023 10:06,0,3.23,1.65,0,0,120368,8/9/2023 13:46,8/9/2023,1300,1400
2875641,11/9/2023 07:08,0,0,0,0,0,177159,11/9/2023 09:08,11/9/2023,900,1000
2877739,11/9/2023 19:25,0,0,0,0,0,184774,12/9/2023 10:40,12/9/2023,1000,1100
2870386,8/9/2023 21:04,0,35.49,18.15,30.08,15.38,69381,9/9/2023 17:19,9/9/2023,1700,1800
2872185,9/9/2023 16:47,0,4.13,2.11,0,0,35272,9/9/2023 19:22,9/9/2023,1900,2000
2872893,9/9/2023 23:12,0,19.65,10.04,0,0,48665,10/9/2023 08:46,10/9/2023,900,1000
2874350,10/9/2023 14:57,0,28.08,14.36,0,0,92905,10/9/2023 16:57,10/9/2023,1700,1800
2875038,10/9/2023 18:38,0,7.84,4,0,0,94890,10/9/2023 21:35,10/9/2023,2100,2200
2875674,11/9/2023 07:57,0,0.06,0.03,0,0,188752,11/9/2023 09:51,11/9/2023,1000,1100
2876094,11/9/2023 10:45,0,4.61,2.36,0,0,125185,11/9/2023 13:58,11/9/2023,1300,1400
2876905,11/9/2023 14:34,0,20.89,10.69,0,0,60546,11/9/2023 17:30,11/9/2023,1700,1800
2877810,11/9/2023 20:07,0,18.38,9.4,0,0,110592,12/9/2023 15:12,12/9/2023,1500,1600
2878689,12/9/2023 11:06,0,19.27,9.85,0,0,81331,12/9/2023 13:31,12/9/2023,1300,1400
2881807,13/9/2023 14:25,0,6.95,3.56,0,0,159978,13/9/2023 18:37,13/9/2023,1800,1900
2882393,13/9/2023 18:19,0,13.28,6.79,0,0,114241,13/9/2023 21:50,13/9/2023,2100,2200
2883543,14/9/2023 11:05,0,14.28,7.3,0,0,8359,14/9/2023 13:02,14/9/2023,1300,1400
2884820,14/9/2023 17:34,0,10.12,5.18,0,0,40053,14/9/2023 21:17,14/9/2023,2100,2200
2886347,15/9/2023 12:20,0,9.54,4.87,0,0,77858,15/9/2023 15:41,15/9/2023,1500,1600
2889821,16/9/2023 15:38,0,62.38,31.89,0,0,26078,17/9/2023 09:21,17/9/2023,900,1000
2888898,16/9/2023 11:44,0,5.67,2.9,0,0,147210,16/9/2023 16:33,16/9/2023,1500,1600
2889411,16/9/2023 13:45,0,2.46,1.25,0,0,167781,16/9/2023 16:26,16/9/2023,1700,1800
2889614,16/9/2023 14:41,0,7.48,3.83,0,0,130319,16/9/2023 19:17,16/9/2023,1900,2000
2889666,16/9/2023 14:57,0,78.22,40,0,0,9676,16/9/2023 18:33,16/9/2023,1800,1900
2890513,16/9/2023 20:36,0,20.67,10.57,0,0,121096,17/9/2023 19:26,17/9/2023,1900,2000
2892179,17/9/2023 13:51,0,65.31,33.39,0,0,175938,17/9/2023 16:25,17/9/2023,1600,1700
2894175,18/9/2023 11:23,0,15.05,7.69,0,0,160104,18/9/2023 14:49,18/9/2023,1500,1600
2895821,18/9/2023 20:59,0,5.61,2.87,0,0,71923,19/9/2023 17:32,19/9/2023,1700,1800
2896161,19/9/2023 01:22,0,36.93,18.89,0,0,128402,19/9/2023 09:50,19/9/2023,900,1000
2896625,19/9/2023 10:34,0,15.18,7.76,0,0,76482,19/9/2023 12:22,19/9/2023,1300,1400
2897390,19/9/2023 15:01,0,0,0,0,0,193954,19/9/2023 18:50,19/9/2023,1800,1900
2897071,19/9/2023 13:10,0,78.64,40.2,0,0,42512,19/9/2023 16:06,19/9/2023,1500,1600
2898122,19/9/2023 20:24,0,83.57,42.73,83.57,42.73,62260,20/9/2023 09:56,20/9/2023,1000,1100
2898310,19/9/2023 22:37,0,34.56,17.67,0,0,78477,20/9/2023 10:20,20/9/2023,1000,1100
2899044,20/9/2023 11:20,0,0,0,0,0,70011,20/9/2023 13:06,20/9/2023,1300,1400
2900557,20/9/2023 22:43,0,65.74,33.61,0,0,128364,21/9/2023 10:58,21/9/2023,1000,1100
2901886,21/9/2023 13:54,0,158.53,81.06,0,0,95152,21/9/2023 17:46,21/9/2023,1800,1900
2901952,21/9/2023 14:14,0,5.05,2.58,0,0,104957,21/9/2023 17:37,21/9/2023,1800,1900
2902587,21/9/2023 18:25,0,5.94,3.04,0,0,130831,21/9/2023 21:29,21/9/2023,2100,2200
2905046,22/9/2023 18:15,0,22.29,11.39,22.29,11.39,35913,23/9/2023 09:35,23/9/2023,900,1000
2905285,22/9/2023 20:24,0,33.19,16.97,0,0,185360,23/9/2023 08:31,23/9/2023,800,900
2905391,22/9/2023 21:39,0,86.8,44.37,0,0,124196,23/9/2023 10:01,23/9/2023,900,1000
2906059,23/9/2023 10:38,0,17.47,8.94,0,0,42299,23/9/2023 12:55,23/9/2023,1300,1400
2907025,23/9/2023 16:06,0,14.44,7.38,0,0,56736,23/9/2023 18:28,23/9/2023,1800,1900
2908242,24/9/2023 09:29,0,0,0,0,0,86771,24/9/2023 13:54,24/9/2023,1300,1400
2907553,23/9/2023 19:34,0,6.9,3.52,0,0,64767,23/9/2023 22:58,23/9/2023,2200,2300
2908035,24/9/2023 06:55,0,35.62,18.22,0,0,73115,24/9/2023 09:59,24/9/2023,1000,1100
2910959,25/9/2023 08:53,0,129.71,66.32,0,0,172114,25/9/2023 12:39,25/9/2023,1200,1300
2912363,25/9/2023 15:12,0,8.8,4.5,0,0,149086,25/9/2023 21:23,25/9/2023,2100,2200
2913455,25/9/2023 23:06,0,4.66,2.39,0,0,160743,26/9/2023 10:15,26/9/2023,1000,1100
2914547,26/9/2023 12:37,0,11.38,5.82,0,0,48540,26/9/2023 18:20,26/9/2023,1800,1900
2914614,26/9/2023 12:54,0,2.16,1.11,0,0,192966,26/9/2023 15:51,26/9/2023,1600,1700
2914715,26/9/2023 13:21,0,47.34,24.2,0,0,8783,26/9/2023 15:57,26/9/2023,1600,1700
2916770,27/9/2023 11:21,0,26.83,13.71,0,0,58480,27/9/2023 13:41,27/9/2023,1300,1400
2917668,27/9/2023 15:50,0,25.35,12.96,0,0,148330,28/9/2023 11:11,28/9/2023,1100,1200
2927083,1/10/2023 09:54,0,18.75,9.59,0,0,48323,1/10/2023 14:26,1/10/2023,1500,1600
2922489,29/9/2023 13:36,0,35.33,18.06,0,0,189030,29/9/2023 16:06,29/9/2023,1500,1600
2922618,29/9/2023 14:18,0,39.38,20.14,14.71,7.52,32370,29/9/2023 18:13,29/9/2023,1700,1800
2922974,29/9/2023 16:09,0,1.47,0.75,0,0,133016,29/9/2023 18:48,29/9/2023,1800,1900
2924936,30/9/2023 12:58,0,7.62,3.89,0,0,138819,30/9/2023 16:51,30/9/2023,1600,1700
2925601,30/9/2023 16:23,0,0,0,0,0,63299,30/9/2023 18:43,30/9/2023,1800,1900
2925555,30/9/2023 16:09,0,10.88,5.55,0,0,188794,1/10/2023 10:53,1/10/2023,1000,1100
2926126,30/9/2023 19:24,0,49.44,25.28,0,0,43267,1/10/2023 09:59,1/10/2023,1000,1100
2926928,1/10/2023 09:03,0,11.34,5.8,0,0,146286,1/10/2023 13:03,1/10/2023,1200,1300
2927312,1/10/2023 10:57,0,6.5,3.32,0,0,21545,1/10/2023 14:15,1/10/2023,1400,1500
2927326,1/10/2023 10:59,0,22.38,11.44,0,0,36186,1/10/2023 14:04,1/10/2023,1500,1600
2928068,1/10/2023 13:56,0,11.53,5.89,0,0,64187,1/10/2023 17:42,1/10/2023,1700,1800
2928184,1/10/2023 14:22,0,30.97,15.84,0,0,9623,1/10/2023 17:45,1/10/2023,1800,1900
2928347,1/10/2023 15:14,0,7.46,3.82,0,0,46600,1/10/2023 16:32,1/10/2023,1900,2000
2929336,1/10/2023 23:40,0,13.32,6.81,0,0,43704,2/10/2023 11:02,2/10/2023,1100,1200
2933191,3/10/2023 12:32,0,0,0,0,0,119690,3/10/2023 17:13,3/10/2023,1600,1700
2931284,2/10/2023 16:17,0,36.2,18.51,0,0,142443,2/10/2023 19:42,2/10/2023,1900,2000
2931448,2/10/2023 17:09,0,11.67,5.97,0,0,77772,2/10/2023 22:36,2/10/2023,2200,2300
2932009,2/10/2023 21:50,0,2.32,1.19,0,0,173007,3/10/2023 18:16,3/10/2023,1800,1900
2932673,3/10/2023 10:06,0,40.49,20.71,0,0,61721,3/10/2023 13:42,3/10/2023,1300,1400
2932752,3/10/2023 10:24,0,21.61,11.05,0,0,18019,3/10/2023 13:40,3/10/2023,1300,1400
2933409,3/10/2023 13:41,0,4.42,2.26,0,0,122920,3/10/2023 16:36,3/10/2023,1600,1700
2934137,3/10/2023 17:38,0,44.35,22.68,0,0,118551,3/10/2023 19:39,3/10/2023,2000,2100
2935439,4/10/2023 11:20,0,4.31,2.21,0,0,138819,4/10/2023 13:24,4/10/2023,1400,1500
2935405,4/10/2023 11:12,0,3.88,1.99,0,0,178443,4/10/2023 17:59,4/10/2023,1700,1800
2935722,4/10/2023 12:48,0,25.32,12.95,0,0,53616,4/10/2023 14:32,4/10/2023,1400,1500
2936255,4/10/2023 15:39,0,0,0,0,0,56301,4/10/2023 16:28,4/10/2023,1600,1700
2936339,4/10/2023 16:11,0,3.85,1.97,0,0,136276,4/10/2023 18:37,4/10/2023,1800,1900
2937980,5/10/2023 11:17,0,15.2,7.78,0,0,105646,5/10/2023 17:33,5/10/2023,1700,1800
2938101,5/10/2023 11:51,0,25.29,12.93,0,0,83254,5/10/2023 15:52,5/10/2023,1600,1700
2938277,5/10/2023 12:42,0,11.67,5.97,0,0,142945,5/10/2023 16:56,5/10/2023,1600,1700
2939455,5/10/2023 19:13,0,29.86,15.27,0,0,63199,6/10/2023 12:28,6/10/2023,1100,1200
2940347,6/10/2023 09:45,0,157.25,80.4,5.12,2.62,184078,6/10/2023 19:40,6/10/2023,1900,2000
2940132,6/10/2023 08:23,0,21.52,11,0,0,9287,6/10/2023 13:27,6/10/2023,1200,1300
2940317,6/10/2023 09:36,0,13.3,6.8,0,0,61374,6/10/2023 16:23,6/10/2023,1600,1700
2940546,6/10/2023 10:45,0,27.25,13.94,0,0,162565,6/10/2023 13:15,6/10/2023,1300,1400
2940982,6/10/2023 12:39,0,9.73,4.97,0,0,86033,6/10/2023 15:37,6/10/2023,1500,1600
2940916,6/10/2023 12:22,0,5.95,3.05,0,0,81527,6/10/2023 15:52,6/10/2023,1500,1600
2941120,6/10/2023 13:18,0,34.08,17.42,0,0,132012,6/10/2023 15:18,6/10/2023,1500,1600
2941712,6/10/2023 15:54,0,49.98,25.55,0,0,33331,6/10/2023 20:40,6/10/2023,2000,2100
2942757,7/10/2023 00:53,0,45.11,23.07,0,0,25457,7/10/2023 09:37,7/10/2023,900,1000
2947380,8/10/2023 15:10,0,9.44,4.83,0,0,126795,9/10/2023 08:34,9/10/2023,800,900
2942502,6/10/2023 21:34,0,13.73,7.01,0,0,9125,7/10/2023 16:35,7/10/2023,1600,1700
2944797,7/10/2023 17:26,0,35.52,18.16,0,0,66678,7/10/2023 21:16,7/10/2023,2000,2100
2947363,8/10/2023 15:06,0,0,0,0,0,14705,8/10/2023 16:31,8/10/2023,1600,1700
2946837,8/10/2023 13:17,0,29.51,15.09,0,0,178987,8/10/2023 16:22,8/10/2023,1600,1700
2947895,8/10/2023 17:08,0,20.65,10.56,0,0,16628,8/10/2023 21:14,8/10/2023,2100,2200
2950106,9/10/2023 14:41,0,8.91,4.56,0,0,42104,9/10/2023 17:43,9/10/2023,1800,1900
2950440,9/10/2023 16:18,0,23.63,12.08,0,0,126540,9/10/2023 20:31,9/10/2023,2000,2100
2951202,9/10/2023 22:33,0,36.76,18.8,0,0,72087,10/10/2023 10:26,10/10/2023,1000,1100
2951899,10/10/2023 10:35,0,0,0,0,0,96103,10/10/2023 11:47,10/10/2023,1100,1200
2952181,10/10/2023 11:57,0,27.34,13.98,0,0,168459,10/10/2023 19:14,10/10/2023,1900,2000
2952455,10/10/2023 13:10,0,39.96,20.44,0,0,84494,10/10/2023 17:37,10/10/2023,1700,1800
2955926,11/10/2023 17:01,0,22.58,11.55,0,0,14260,11/10/2023 19:23,11/10/2023,1900,2000
2957743,12/10/2023 12:20,0,38.94,19.91,0,0,91893,12/10/2023 16:47,12/10/2023,1600,1700
2957562,12/10/2023 11:24,0,9.76,4.99,0,0,47734,12/10/2023 15:59,12/10/2023,1600,1700
2958352,12/10/2023 15:32,0,6.81,3.48,0,0,53797,12/10/2023 18:28,12/10/2023,1800,1900
2959156,12/10/2023 21:08,0,16.29,8.33,0,0,97505,13/10/2023 10:06,13/10/2023,1000,1100
2961449,13/10/2023 17:48,0,9.5,4.85,0,0,77774,13/10/2023 18:56,13/10/2023,1900,2000
2963174,14/10/2023 13:16,0,0,0,0,0,99792,14/10/2023 15:42,14/10/2023,1600,1700
2963192,14/10/2023 13:19,0,20.26,10.36,0,0,39970,14/10/2023 16:32,14/10/2023,1600,1700
2963766,14/10/2023 15:45,0,9.74,4.98,0,0,111721,14/10/2023 18:27,14/10/2023,1800,1900
2965315,15/10/2023 09:33,0,77.32,39.53,0,0,52086,15/10/2023 12:03,15/10/2023,1200,1300
2966708,15/10/2023 15:20,0,0,0,0,0,68724,15/10/2023 18:14,15/10/2023,1800,1900
2966368,15/10/2023 14:01,0,4.16,2.13,0,0,137518,15/10/2023 16:25,15/10/2023,1600,1700
2967287,15/10/2023 18:11,0,0,0,0,0,123401,15/10/2023 19:16,15/10/2023,1900,2000
2967617,15/10/2023 21:18,0,41.54,21.24,0,0,28950,16/10/2023 10:27,16/10/2023,1000,1100
2967936,16/10/2023 01:00,0,25.18,12.88,0,0,128848,16/10/2023 10:27,16/10/2023,1000,1100
2968864,16/10/2023 11:22,0,18.98,9.71,0,0,73531,16/10/2023 13:57,16/10/2023,1300,1400
2970067,16/10/2023 16:31,0,6.23,3.19,0,0,174443,16/10/2023 20:23,16/10/2023,2000,2100
2970860,16/10/2023 23:45,0,4.98,2.54,0,0,45935,17/10/2023 09:51,17/10/2023,900,1000
2972896,17/10/2023 16:27,0,13.23,6.76,0,0,107746,18/10/2023 09:46,18/10/2023,900,1000
2972692,17/10/2023 15:33,0,0,0,0,0,159605,17/10/2023 20:19,17/10/2023,1900,2000
2973560,17/10/2023 21:54,0,0,0,0,0,33455,18/10/2023 09:22,18/10/2023,900,1000
2973482,17/10/2023 21:05,0,31.71,16.22,0,0,183071,18/10/2023 09:56,18/10/2023,900,1000
2973958,18/10/2023 07:51,0,11.07,5.66,0,0,86034,18/10/2023 14:42,18/10/2023,1400,1500
2974176,18/10/2023 09:30,0,0,0,0,0,73022,18/10/2023 12:01,18/10/2023,1200,1300
2976047,18/10/2023 18:14,0,7.27,3.72,0,0,44757,20/10/2023 19:16,20/10/2023,1900,2000
2974070,18/10/2023 08:48,0,3.97,2.03,0,0,175465,18/10/2023 12:14,18/10/2023,1200,1300
2975682,18/10/2023 16:07,0,24.2,12.37,0,0,79832,18/10/2023 19:48,18/10/2023,1800,1900
2976061,18/10/2023 18:24,0,51.47,26.32,0,0,47342,18/10/2023 20:42,18/10/2023,2000,2100
2976115,18/10/2023 18:53,0,62.77,32.1,0,0,79483,19/10/2023 12:15,19/10/2023,1200,1300
2977934,19/10/2023 13:28,0,50.41,25.77,0,0,119155,19/10/2023 21:22,19/10/2023,2100,2200
2978004,19/10/2023 13:48,0,9.62,4.92,0,0,198052,19/10/2023 16:42,19/10/2023,1600,1700
2978849,19/10/2023 18:16,0,13.3,6.8,0,0,27604,19/10/2023 22:03,19/10/2023,2100,2200
2979605,20/10/2023 03:58,0,2.27,1.17,0,0,109380,20/10/2023 09:52,20/10/2023,900,1000
2979477,19/10/2023 23:33,0,3.26,1.66,0,0,193782,20/10/2023 12:23,20/10/2023,1200,1300
2980507,20/10/2023 12:38,0,14.95,7.65,0,0,49211,20/10/2023 15:06,20/10/2023,1400,1500
2981181,20/10/2023 15:42,0,3.54,1.82,0,0,70152,20/10/2023 18:56,20/10/2023,1800,1900
2994295,25/10/2023 12:29,0,0,0,0,0,25609,25/10/2023 17:47,25/10/2023,1700,1800
2984769,21/10/2023 22:03,0,10.13,5.18,0,0,146393,22/10/2023 09:36,22/10/2023,1000,1100
2982403,21/10/2023 08:38,0,10.14,5.18,0,0,35405,21/10/2023 17:35,21/10/2023,1800,1900
2982267,21/10/2023 01:40,0,9.9,5.06,0,0,62748,21/10/2023 11:30,21/10/2023,1100,1200
2982317,21/10/2023 05:25,0,191.9,98.12,0,0,43167,21/10/2023 17:58,21/10/2023,1800,1900
2982553,21/10/2023 09:41,0,18.26,9.34,0,0,11364,21/10/2023 11:38,21/10/2023,1200,1300
2983561,21/10/2023 14:21,0,16.35,8.36,0,0,77199,22/10/2023 11:12,22/10/2023,1100,1200
2984003,21/10/2023 16:22,0,23.39,11.95,0,0,76847,21/10/2023 18:29,21/10/2023,1900,2000
2984688,21/10/2023 21:19,0,10.28,5.26,10.28,5.26,188826,22/10/2023 09:36,22/10/2023,1000,1100
2985093,22/10/2023 06:57,0,16.03,8.19,0,0,140909,22/10/2023 09:58,22/10/2023,1100,1200
2987002,22/10/2023 16:47,0,0,0,0,0,73822,22/10/2023 20:34,22/10/2023,2000,2100
2985735,22/10/2023 11:30,0,32.22,16.47,0,0,97749,22/10/2023 15:26,22/10/2023,1600,1700
2987093,22/10/2023 17:11,0,7.79,3.98,0,0,159250,22/10/2023 22:24,22/10/2023,2100,2200
2988283,23/10/2023 09:55,0,28,14.31,0,0,119182,23/10/2023 12:21,23/10/2023,1200,1300
2989232,23/10/2023 14:08,0,2.78,1.42,0,0,78469,23/10/2023 17:38,23/10/2023,1800,1900
2988811,23/10/2023 12:17,0,10.29,5.26,0,0,42661,23/10/2023 15:22,23/10/2023,1500,1600
2989445,23/10/2023 15:03,0,25.58,13.08,0,0,39753,23/10/2023 18:27,23/10/2023,1800,1900
2990590,23/10/2023 23:21,0,5.06,2.58,0,0,47734,24/10/2023 08:47,24/10/2023,800,900
2990179,23/10/2023 19:03,0,6.3,3.21,0,0,45038,23/10/2023 22:11,23/10/2023,2200,2300
2990389,23/10/2023 21:21,0,22.88,11.7,0,0,109447,24/10/2023 16:41,24/10/2023,1600,1700
2999831,27/10/2023 12:54,0,57.03,29.16,0,0,143588,27/10/2023 18:10,27/10/2023,1800,1900
2993175,24/10/2023 22:48,0,32.53,16.63,0,0,72390,25/10/2023 10:52,25/10/2023,1000,1100
2994762,25/10/2023 15:05,0,2.16,1.1,0,0,123682,25/10/2023 19:53,25/10/2023,1900,2000
2994978,25/10/2023 16:09,0,9.19,4.7,0,0,193218,25/10/2023 18:06,25/10/2023,1800,1900
2995726,25/10/2023 21:26,0,14.3,7.31,0,0,144559,26/10/2023 10:06,26/10/2023,1000,1100
2996682,26/10/2023 11:02,0,40.55,20.73,0,0,11520,27/10/2023 10:55,27/10/2023,1100,1200
2998872,27/10/2023 08:25,0,6.04,3.09,0,0,64776,27/10/2023 12:13,27/10/2023,1200,1300
2997205,26/10/2023 13:58,0,11.88,6.08,0,0,163985,26/10/2023 16:21,26/10/2023,1600,1700
2996914,26/10/2023 12:24,0,9.32,4.77,0,0,45102,26/10/2023 15:30,26/10/2023,1500,1600
2996922,26/10/2023 12:26,0,7.62,3.89,0,0,163348,26/10/2023 16:50,26/10/2023,1700,1800
2997491,26/10/2023 15:23,0,38.98,19.93,0,0,21571,26/10/2023 18:10,26/10/2023,1800,1900
2999086,27/10/2023 09:37,0,7.41,3.79,0,0,58882,27/10/2023 12:35,27/10/2023,1200,1300
2999543,27/10/2023 11:36,0,21.96,11.23,0,0,170077,27/10/2023 17:35,27/10/2023,1700,1800
3002428,28/10/2023 12:12,0,14.85,7.6,0,0,198465,28/10/2023 14:07,28/10/2023,1400,1500
3003228,28/10/2023 15:41,0,29.74,15.2,0,0,165411,28/10/2023 17:40,28/10/2023,1800,1900
3003686,28/10/2023 17:45,0,47.97,24.53,0,0,171470,28/10/2023 20:33,28/10/2023,2100,2200
3004504,29/10/2023 06:09,0,87.64,44.82,0,0,115674,29/10/2023 08:46,29/10/2023,900,1000
3005559,29/10/2023 13:00,0,5.85,2.99,0,0,95318,29/10/2023 15:32,29/10/2023,1500,1600
3007476,30/10/2023 09:15,0,30.33,15.5,0,0,86417,30/10/2023 16:43,30/10/2023,1700,1800
3005933,29/10/2023 14:39,0,15.14,7.75,0,0,8276,30/10/2023 08:36,30/10/2023,900,1000
3006767,29/10/2023 19:41,0,18.61,9.51,0,0,132756,30/10/2023 10:43,30/10/2023,1100,1200
3007469,30/10/2023 09:14,0,0,0,0,0,68974,30/10/2023 14:36,30/10/2023,1300,1400
3007511,30/10/2023 09:27,0,7.92,4.05,0,0,45171,30/10/2023 11:49,30/10/2023,1200,1300
3011394,31/10/2023 14:49,0,8.31,4.24,0,0,152389,31/10/2023 18:33,31/10/2023,1800,1900
3010309,31/10/2023 09:46,0,7.73,3.96,0,0,19730,31/10/2023 11:50,31/10/2023,1200,1300
3011826,31/10/2023 17:15,0,25.93,13.26,0,0,171469,1/11/2023 08:45,1/11/2023,800,900
3010673,31/10/2023 11:30,0,23.06,11.79,0,0,42184,31/10/2023 14:49,31/10/2023,1400,1500
3012275,31/10/2023 21:46,0,12.7,6.49,9.66,4.94,143726,1/11/2023 10:03,1/11/2023,1000,1100
3011945,31/10/2023 18:13,0,9.49,4.86,0,0,148142,31/10/2023 19:48,31/10/2023,2000,2100
3012526,1/11/2023 07:05,0,46.05,23.54,0,0,123889,1/11/2023 19:49,1/11/2023,2000,2100
3013736,1/11/2023 13:41,0,10.16,5.2,0,0,8407,1/11/2023 19:34,1/11/2023,1800,1900
3014550,1/11/2023 17:32,0,8.68,4.44,0,0,19115,1/11/2023 19:57,1/11/2023,1900,2000
3014722,1/11/2023 18:46,0,56.34,28.81,0,0,8842,2/11/2023 18:37,2/11/2023,1800,1900
3015922,2/11/2023 10:25,0,50.75,25.95,0,0,173134,2/11/2023 12:11,2/11/2023,1200,1300
3015968,2/11/2023 10:37,0,2.59,1.33,0,0,131970,2/11/2023 13:20,2/11/2023,1400,1500
3020371,3/11/2023 16:19,0,31.86,16.29,0,0,56005,3/11/2023 19:39,3/11/2023,1900,2000
3021477,4/11/2023 02:13,0,6.35,3.24,0,0,52845,4/11/2023 08:31,4/11/2023,800,900
3021407,4/11/2023 00:23,0,2.47,1.26,0,0,103035,4/11/2023 11:20,4/11/2023,1100,1200
3021832,4/11/2023 09:20,0,3.96,2.02,0,0,191553,4/11/2023 13:40,4/11/2023,1300,1400
3024071,4/11/2023 17:07,0,0,0,0,0,111066,4/11/2023 20:15,4/11/2023,1900,2000
3025884,5/11/2023 12:34,0,27.91,14.28,0,0,97749,5/11/2023 14:34,5/11/2023,1400,1500
3025861,5/11/2023 12:26,0,4.03,2.06,0,0,128758,5/11/2023 15:02,5/11/2023,1500,1600
3027848,6/11/2023 08:43,0,24.38,12.47,0,0,148317,6/11/2023 11:03,6/11/2023,1100,1200
3028231,6/11/2023 10:27,0,0,0,0,0,48569,6/11/2023 12:51,6/11/2023,1200,1300
3028444,6/11/2023 11:22,0,34.63,17.7,0,0,41951,6/11/2023 14:52,6/11/2023,1400,1500
3028737,6/11/2023 12:42,0,9.32,4.76,0,0,68899,6/11/2023 17:40,6/11/2023,1700,1800
3028797,6/11/2023 12:54,0,28.31,14.47,0,0,200337,6/11/2023 19:12,6/11/2023,1900,2000
3030244,6/11/2023 20:51,0,15.56,7.95,0,0,81207,7/11/2023 19:29,7/11/2023,1900,2000
3029649,6/11/2023 16:33,0,5.71,2.93,0,0,180942,6/11/2023 18:43,6/11/2023,1900,2000
3029701,6/11/2023 16:49,0,13.09,6.69,0,0,145791,6/11/2023 19:03,6/11/2023,1900,2000
3029893,6/11/2023 17:53,0,56.8,29.04,0,0,7804,6/11/2023 20:50,6/11/2023,2000,2100
3030498,6/11/2023 23:16,0,81.83,41.84,0,0,44194,7/11/2023 10:47,7/11/2023,1000,1100
3030629,7/11/2023 02:35,0,27.66,14.14,0,0,36056,7/11/2023 10:34,7/11/2023,1000,1100
3032069,7/11/2023 14:45,0,3.37,1.72,0,0,26102,7/11/2023 18:10,7/11/2023,1700,1800
3032325,7/11/2023 15:56,0,41.23,21.08,41.23,21.08,102222,7/11/2023 18:32,7/11/2023,1800,1900
3032838,7/11/2023 18:57,0,24.67,12.61,0,0,31055,7/11/2023 22:52,7/11/2023,2200,2300
3033044,7/11/2023 21:05,0,8.93,4.57,0,0,40509,8/11/2023 17:00,8/11/2023,1700,1800
